X,DATE,EXERCISE,CATEGORY,WEIGHT,REPS,SET_NUM,SOURCE,BIG_FOUR,VOLUME,IMPLEMENT,ASSISTED,MOVEMENT
131,2014-08-15,Abductor Machine,Legs,95.0,12.0,3,FitNotes,Other,1140.0,Machine,FALSE,NA
132,2014-08-16,Assisted Dips,Triceps,36.5,10.0,1,FitNotes,Other,365.0,NA,TRUE,Push
133,2014-08-16,Parallel Bar Triceps Dip,Triceps,0.0,3.0,1,FitNotes,Other,0.0,NA,FALSE,Push
134,2014-08-16,Assisted Dips,Triceps,28.5,10.0,2,FitNotes,Other,285.0,NA,TRUE,Push
135,2014-08-16,Assisted Dips,Triceps,20.5,10.0,3,FitNotes,Other,205.0,NA,TRUE,Push
136,2014-08-16,Incline Barbell Bench Press,Chest,50.0,5.0,1,FitNotes,Bench Press*,250.0,Barbell,FALSE,Push
137,2014-08-16,Incline Barbell Bench Press,Chest,50.0,8.0,2,FitNotes,Bench Press*,400.0,Barbell,FALSE,Push
138,2014-08-16,Incline Barbell Bench Press,Chest,50.0,5.0,3,FitNotes,Bench Press*,250.0,Barbell,FALSE,Push
139,2014-08-16,Incline Barbell Bench Press,Chest,40.0,8.0,4,FitNotes,Bench Press*,320.0,Barbell,FALSE,Push
140,2014-08-16,Incline Barbell Bench Press,Chest,40.0,8.0,5,FitNotes,Bench Press*,320.0,Barbell,FALSE,Push
141,2014-08-16,Neutral Chin Up,Back,0.0,5.0,1,FitNotes,Other,0.0,NA,FALSE,Pull
142,2014-08-16,Assisted Wide-Grip Pull-Up,Back,20.5,5.0,1,FitNotes,Other,102.5,NA,TRUE,Pull
143,2014-08-16,Assisted Pull-Up,Back,20.5,5.0,1,FitNotes,Other,102.5,NA,TRUE,Pull
144,2014-08-16,Incline Dumbbell Fly,Chest,7.5,12.0,1,FitNotes,Other,90.0,Dumbbell,FALSE,NA
145,2014-08-16,Incline Dumbbell Fly,Chest,7.5,12.0,2,FitNotes,Other,90.0,Dumbbell,FALSE,NA
146,2014-08-16,Incline Dumbbell Fly,Chest,7.5,12.0,3,FitNotes,Other,90.0,Dumbbell,FALSE,NA
147,2014-08-16,Neutral Chin Up,Back,0.0,3.0,2,FitNotes,Other,0.0,NA,FALSE,Pull
148,2014-08-16,Neutral Chin Up,Back,0.0,3.0,3,FitNotes,Other,0.0,NA,FALSE,Pull
149,2014-08-16,Barbell Yates Row,Back,40.0,12.0,1,FitNotes,Other,480.0,Barbell,FALSE,Pull
150,2014-08-16,Barbell Yates Row,Back,40.0,12.0,2,FitNotes,Other,480.0,Barbell,FALSE,Pull
151,2014-08-16,Barbell Yates Row,Back,40.0,12.0,3,FitNotes,Other,480.0,Barbell,FALSE,Pull
152,2014-08-16,Overhead Press,Shoulders,40.0,5.0,1,FitNotes,Overhead Press,200.0,NA,FALSE,Push
153,2014-08-16,Dumbbell Hammer Curl,Biceps,7.5,12.0,1,FitNotes,Other,90.0,Dumbbell,FALSE,NA
154,2014-08-16,Dumbbell Hammer Curl,Biceps,10.0,8.0,2,FitNotes,Other,80.0,Dumbbell,FALSE,NA
155,2014-08-18,Assisted Dips,Triceps,16.5,5.0,1,FitNotes,Other,82.5,NA,TRUE,Push
156,2014-08-18,Assisted Dips,Triceps,16.5,5.0,2,FitNotes,Other,82.5,NA,TRUE,Push
157,2014-08-18,Assisted Dips,Triceps,16.5,5.0,3,FitNotes,Other,82.5,NA,TRUE,Push
158,2014-08-18,Seated Dumbbell Press,Shoulders,17.5,5.0,1,FitNotes,Other,87.5,Dumbbell,FALSE,Push
159,2014-08-18,Seated Dumbbell Press,Shoulders,20.0,5.0,2,FitNotes,Other,100.0,Dumbbell,FALSE,Push
160,2014-08-18,Seated Dumbbell Press,Shoulders,20.0,5.0,3,FitNotes,Other,100.0,Dumbbell,FALSE,Push
161,2014-08-18,Incline Dumbbell Fly,Chest,7.5,12.0,1,FitNotes,Other,90.0,Dumbbell,FALSE,NA
162,2014-08-18,Incline Dumbbell Fly,Chest,10.0,8.0,2,FitNotes,Other,80.0,Dumbbell,FALSE,NA
163,2014-08-18,Cable High-To-Low Crossover,Chest,10.0,10.0,1,FitNotes,Other,100.0,Cable,FALSE,NA
164,2014-08-18,Cable High-To-Low Crossover,Chest,15.0,10.0,2,FitNotes,Other,150.0,Cable,FALSE,NA
165,2014-08-18,Cable High-To-Low Crossover,Chest,20.0,10.0,3,FitNotes,Other,200.0,Cable,FALSE,NA
166,2014-08-18,Standing Cable Fly,Chest,10.0,10.0,1,FitNotes,Other,100.0,Cable,FALSE,NA
167,2014-08-18,Standing Cable Fly,Chest,15.0,10.0,2,FitNotes,Other,150.0,Cable,FALSE,NA
168,2014-08-18,Standing Cable Fly,Chest,20.0,10.0,3,FitNotes,Other,200.0,Cable,FALSE,NA
169,2014-08-18,Cable High-To-Low Crossover,Chest,25.0,10.0,4,FitNotes,Other,250.0,Cable,FALSE,NA
170,2014-08-18,Standing Cable Fly,Chest,25.0,5.0,4,FitNotes,Other,125.0,Cable,FALSE,NA
171,2014-08-18,Chin Up,Back,0.0,3.0,1,FitNotes,Other,0.0,NA,FALSE,Pull
172,2014-08-18,Chin Up,Back,0.0,3.0,2,FitNotes,Other,0.0,NA,FALSE,Pull
173,2014-08-18,Machine T-Bar Row,Back,30.0,10.0,1,FitNotes,Other,300.0,Machine,FALSE,Pull
174,2014-08-18,Machine T-Bar Row,Back,30.0,10.0,2,FitNotes,Other,300.0,Machine,FALSE,Pull
175,2014-08-18,Machine T-Bar Row,Back,30.0,10.0,3,FitNotes,Other,300.0,Machine,FALSE,Pull
176,2014-08-18,Cable Preacher Curl,Biceps,20.0,10.0,1,FitNotes,Other,200.0,Cable,FALSE,NA
177,2014-08-18,Cable Preacher Curl,Biceps,25.0,10.0,2,FitNotes,Other,250.0,Cable,FALSE,NA
178,2014-08-18,Cable Preacher Curl,Biceps,30.0,10.0,3,FitNotes,Other,300.0,Cable,FALSE,NA
179,2014-08-18,Overhead Press,Shoulders,40.0,10.0,1,FitNotes,Overhead Press,400.0,NA,FALSE,Push
180,2014-08-18,Overhead Press,Shoulders,40.0,5.0,2,FitNotes,Overhead Press,200.0,NA,FALSE,Push
181,2014-08-18,Cable Rope Triceps Pushdown,Triceps,22.5,10.0,1,FitNotes,Other,225.0,Cable,FALSE,Push
182,2014-08-18,Cable Rope Triceps Pushdown,Triceps,35.0,10.0,2,FitNotes,Other,350.0,Cable,FALSE,Push
183,2014-08-18,Cable Rope Triceps Pushdown,Triceps,40.0,10.0,3,FitNotes,Other,400.0,Cable,FALSE,Push
184,2014-08-18,Isolateral Lat Pulldown,Back,50.0,10.0,1,FitNotes,Other,500.0,NA,FALSE,Pull
185,2014-08-18,Isolateral Lat Pulldown,Back,50.0,10.0,2,FitNotes,Other,500.0,NA,FALSE,Pull
186,2014-08-18,Incline Dumbbell Fly,Chest,7.5,12.0,3,FitNotes,Other,90.0,Dumbbell,FALSE,NA
187,2014-08-18,Incline Dumbbell Fly,Chest,7.5,15.0,4,FitNotes,Other,112.5,Dumbbell,FALSE,NA
188,2014-08-21,Assisted Dips,Triceps,28.5,10.0,1,FitNotes,Other,285.0,NA,TRUE,Push
189,2014-08-21,Assisted Dips,Triceps,24.5,10.0,2,FitNotes,Other,245.0,NA,TRUE,Push
190,2014-08-21,Assisted Dips,Triceps,20.5,10.0,3,FitNotes,Other,205.0,NA,TRUE,Push
191,2014-08-21,Assisted Dips,Triceps,16.5,5.0,4,FitNotes,Other,82.5,NA,TRUE,Push
192,2014-08-21,Assisted Dips,Triceps,12.5,5.0,5,FitNotes,Other,62.5,NA,TRUE,Push
193,2014-08-21,Neutral Chin Up,Back,0.0,3.0,1,FitNotes,Other,0.0,NA,FALSE,Pull
194,2014-08-21,Neutral Chin Up,Back,0.0,2.0,2,FitNotes,Other,0.0,NA,FALSE,Pull
195,2014-08-21,Incline Barbell Bench Press,Chest,40.0,10.0,1,FitNotes,Bench Press*,400.0,Barbell,FALSE,Push
196,2014-08-21,Incline Barbell Bench Press,Chest,45.0,10.0,2,FitNotes,Bench Press*,450.0,Barbell,FALSE,Push
197,2014-08-21,Incline Barbell Bench Press,Chest,47.5,10.0,3,FitNotes,Bench Press*,475.0,Barbell,FALSE,Push
198,2014-08-21,Cable High-To-Low Crossover,Chest,25.0,10.0,1,FitNotes,Other,250.0,Cable,FALSE,NA
199,2014-08-21,Incline Dumbbell Fly,Chest,10.0,10.0,1,FitNotes,Other,100.0,Dumbbell,FALSE,NA
200,2014-08-21,Incline Dumbbell Fly,Chest,10.0,10.0,2,FitNotes,Other,100.0,Dumbbell,FALSE,NA
201,2014-08-21,Incline Dumbbell Fly,Chest,10.0,10.0,3,FitNotes,Other,100.0,Dumbbell,FALSE,NA
202,2014-08-21,Cable High-To-Low Crossover,Chest,20.0,10.0,2,FitNotes,Other,200.0,Cable,FALSE,NA
203,2014-08-21,Cable High-To-Low Crossover,Chest,20.0,10.0,3,FitNotes,Other,200.0,Cable,FALSE,NA
204,2014-08-21,Machine T-Bar Row,Back,25.0,10.0,1,FitNotes,Other,250.0,Machine,FALSE,Pull
205,2014-08-21,Machine T-Bar Row,Back,25.0,10.0,2,FitNotes,Other,250.0,Machine,FALSE,Pull
206,2014-08-21,Machine T-Bar Row,Back,25.0,10.0,3,FitNotes,Other,250.0,Machine,FALSE,Pull
207,2014-08-21,Cable Rope Triceps Pushdown,Triceps,22.5,10.0,1,FitNotes,Other,225.0,Cable,FALSE,Push
208,2014-08-21,Cable Rope Triceps Pushdown,Triceps,30.0,10.0,2,FitNotes,Other,300.0,Cable,FALSE,Push
209,2014-08-21,Cable Rope Triceps Pushdown,Triceps,35.0,10.0,3,FitNotes,Other,350.0,Cable,FALSE,Push
210,2014-08-21,Seated Cable Row,Back,25.0,10.0,1,FitNotes,Other,250.0,Cable,FALSE,Pull
211,2014-08-21,Seated Cable Row,Back,35.0,10.0,2,FitNotes,Other,350.0,Cable,FALSE,Pull
212,2014-08-21,Seated Cable Row,Back,45.0,10.0,3,FitNotes,Other,450.0,Cable,FALSE,Pull
213,2014-08-21,Cable Preacher Curl,Biceps,20.0,10.0,1,FitNotes,Other,200.0,Cable,FALSE,NA
214,2014-08-21,Cable Preacher Curl,Biceps,25.0,10.0,2,FitNotes,Other,250.0,Cable,FALSE,NA
215,2014-08-21,Cable Preacher Curl,Biceps,30.0,10.0,3,FitNotes,Other,300.0,Cable,FALSE,NA
216,2014-08-21,One-Arm Standing Dumbbell Press,Shoulders,20.0,3.0,1,FitNotes,Other,60.0,Dumbbell,FALSE,Push
217,2014-08-26,Incline Barbell Bench Press,Chest,30.0,10.0,1,FitNotes,Bench Press*,300.0,Barbell,FALSE,Push
218,2014-08-26,Incline Barbell Bench Press,Chest,40.0,5.0,2,FitNotes,Bench Press*,200.0,Barbell,FALSE,Push
219,2014-08-26,Incline Barbell Bench Press,Chest,50.0,5.0,3,FitNotes,Bench Press*,250.0,Barbell,FALSE,Push
220,2014-08-26,Incline Barbell Bench Press,Chest,55.0,5.0,4,FitNotes,Bench Press*,275.0,Barbell,FALSE,Push
221,2014-08-26,Incline Barbell Bench Press,Chest,60.0,5.0,5,FitNotes,Bench Press*,300.0,Barbell,FALSE,Push
222,2014-08-26,Incline Barbell Bench Press,Chest,65.0,5.0,6,FitNotes,Bench Press*,325.0,Barbell,FALSE,Push
223,2014-08-26,Incline Barbell Bench Press,Chest,67.5,3.0,7,FitNotes,Bench Press*,202.5,Barbell,FALSE,Push
224,2014-08-26,Trap-Bar Deadlift,Back,110.0,3.0,1,FitNotes,Deadlift*,330.0,Trap Bar,FALSE,Hinge
225,2014-08-26,Trap-Bar Deadlift,Back,140.0,2.0,2,FitNotes,Deadlift*,280.0,Trap Bar,FALSE,Hinge
226,2014-08-26,Trap-Bar Deadlift,Back,170.0,2.0,3,FitNotes,Deadlift*,340.0,Trap Bar,FALSE,Hinge
227,2014-08-26,Trap-Bar Deadlift,Back,180.0,1.0,4,FitNotes,Deadlift*,180.0,Trap Bar,FALSE,Hinge
228,2014-08-26,Trap-Bar Deadlift,Back,185.0,1.0,5,FitNotes,Deadlift*,185.0,Trap Bar,FALSE,Hinge
229,2014-08-26,Trap-Bar Deadlift,Back,190.0,1.0,6,FitNotes,Deadlift*,190.0,Trap Bar,FALSE,Hinge
230,2014-08-26,Cable Rope Triceps Pushdown,Triceps,40.0,10.0,1,FitNotes,Other,400.0,Cable,FALSE,Push
231,2014-08-26,Cable Rope Triceps Pushdown,Triceps,45.0,10.0,2,FitNotes,Other,450.0,Cable,FALSE,Push
232,2014-08-26,Cable Rope Triceps Pushdown,Triceps,50.0,10.0,3,FitNotes,Other,500.0,Cable,FALSE,Push
233,2014-08-26,Plate Front Raise,Shoulders,10.0,10.0,1,FitNotes,Other,100.0,NA,FALSE,Pull
234,2014-08-26,Plate Front Raise,Shoulders,15.0,5.0,2,FitNotes,Other,75.0,NA,FALSE,Pull
235,2014-08-26,Plate Front Raise,Shoulders,10.0,10.0,3,FitNotes,Other,100.0,NA,FALSE,Pull
236,2014-08-26,Machine Leg Press,Legs,100.0,10.0,1,FitNotes,Other,1e3,Machine,FALSE,Push
237,2014-08-26,Machine Leg Press,Legs,120.0,10.0,2,FitNotes,Other,1200.0,Machine,FALSE,Push
238,2014-08-26,Machine Leg Press,Legs,140.0,10.0,3,FitNotes,Other,1400.0,Machine,FALSE,Push
239,2014-08-26,Machine Leg Press,Legs,160.0,5.0,4,FitNotes,Other,800.0,Machine,FALSE,Push
240,2014-08-26,Batwing Row,Back,5.0,10.0,1,FitNotes,Other,50.0,NA,FALSE,Pull
241,2014-08-26,Batwing Row,Back,7.5,10.0,2,FitNotes,Other,75.0,NA,FALSE,Pull
242,2014-08-26,Batwing Row,Back,7.5,10.0,3,FitNotes,Other,75.0,NA,FALSE,Pull
243,2014-08-29,Barbell Push Press,Shoulders,20.0,10.0,1,FitNotes,Other,200.0,Barbell,FALSE,Push
244,2014-08-29,Barbell Push Press,Shoulders,35.0,5.0,2,FitNotes,Other,175.0,Barbell,FALSE,Push
245,2014-08-29,Barbell Push Press,Shoulders,40.0,5.0,3,FitNotes,Other,200.0,Barbell,FALSE,Push
246,2014-08-29,Barbell Push Press,Shoulders,45.0,12.0,4,FitNotes,Other,540.0,Barbell,FALSE,Push
247,2014-08-29,Barbell Push Press,Shoulders,40.0,10.0,5,FitNotes,Other,400.0,Barbell,FALSE,Push
248,2014-08-29,Flat Dumbbell Bench Press,Chest,17.5,10.0,1,FitNotes,Bench Press*,175.0,Dumbbell,FALSE,Push
249,2014-08-29,Flat Dumbbell Bench Press,Chest,20.0,10.0,2,FitNotes,Bench Press*,200.0,Dumbbell,FALSE,Push
250,2014-08-29,Flat Dumbbell Bench Press,Chest,20.0,10.0,3,FitNotes,Bench Press*,200.0,Dumbbell,FALSE,Push
251,2014-08-29,Flat Dumbbell Fly,Chest,10.0,10.0,1,FitNotes,Other,100.0,Dumbbell,FALSE,NA
252,2014-08-29,Flat Dumbbell Fly,Chest,10.0,10.0,2,FitNotes,Other,100.0,Dumbbell,FALSE,NA
253,2014-08-29,Flat Dumbbell Fly,Chest,10.0,10.0,3,FitNotes,Other,100.0,Dumbbell,FALSE,NA
254,2014-08-29,Cable Rope Triceps Pushdown,Triceps,40.0,10.0,1,FitNotes,Other,400.0,Cable,FALSE,Push
255,2014-08-29,Cable Rope Triceps Pushdown,Triceps,45.0,10.0,2,FitNotes,Other,450.0,Cable,FALSE,Push
256,2014-08-29,Cable Rope Triceps Pushdown,Triceps,45.0,10.0,3,FitNotes,Other,450.0,Cable,FALSE,Push
257,2014-08-29,Cable High-To-Low Crossover,Chest,15.0,10.0,1,FitNotes,Other,150.0,Cable,FALSE,NA
258,2014-08-29,Cable High-To-Low Crossover,Chest,20.0,10.0,2,FitNotes,Other,200.0,Cable,FALSE,NA
259,2014-08-29,Cable High-To-Low Crossover,Chest,25.0,10.0,3,FitNotes,Other,250.0,Cable,FALSE,NA
260,2014-08-29,Shoulder Press Machine,Shoulders,22.5,10.0,1,FitNotes,Overhead Press*,225.0,Machine,FALSE,Push
261,2014-08-29,Shoulder Press Machine,Shoulders,40.5,10.0,2,FitNotes,Overhead Press*,405.0,Machine,FALSE,Push
262,2014-08-29,Snatch-Grip Behind The Neck Press,Shoulders,20.0,10.0,1,FitNotes,Other,200.0,Barbell,FALSE,Pull
263,2014-08-29,Snatch-Grip Behind The Neck Press,Shoulders,20.0,10.0,2,FitNotes,Other,200.0,Barbell,FALSE,Pull
264,2014-08-29,Snatch-Grip Behind The Neck Press,Shoulders,20.0,10.0,3,FitNotes,Other,200.0,Barbell,FALSE,Pull
265,2014-08-29,Barbell Muscle Snatch,Shoulders,20.0,5.0,1,FitNotes,Other,100.0,Barbell,FALSE,Pull
266,2014-08-29,Barbell Muscle Snatch,Shoulders,30.0,5.0,2,FitNotes,Other,150.0,Barbell,FALSE,Pull
267,2014-08-31,Trap-Bar Deadlift,Back,140.0,8.0,1,FitNotes,Deadlift*,1120.0,Trap Bar,FALSE,Hinge
268,2014-08-31,Trap-Bar Deadlift,Back,120.0,5.0,2,FitNotes,Deadlift*,600.0,Trap Bar,FALSE,Hinge
269,2014-08-31,Trap-Bar Deadlift,Back,100.0,5.0,3,FitNotes,Deadlift*,500.0,Trap Bar,FALSE,Hinge
270,2014-08-31,Trap-Bar Deadlift,Back,60.0,10.0,4,FitNotes,Deadlift*,600.0,Trap Bar,FALSE,Hinge
271,2014-08-31,Trap-Bar Deadlift,Back,180.0,1.0,5,FitNotes,Deadlift*,180.0,Trap Bar,FALSE,Hinge
272,2014-08-31,Trap-Bar Deadlift,Back,200.0,1.0,6,FitNotes,Deadlift*,200.0,Trap Bar,FALSE,Hinge
273,2014-08-31,Seated Cable Row,Back,45.0,10.0,1,FitNotes,Other,450.0,Cable,FALSE,Pull
274,2014-08-31,Seated Cable Row,Back,55.0,10.0,2,FitNotes,Other,550.0,Cable,FALSE,Pull
275,2014-08-31,Seated Cable Row,Back,65.0,10.0,3,FitNotes,Other,650.0,Cable,FALSE,Pull
276,2014-08-31,Cable Lat Pulldown,Back,55.0,8.0,1,FitNotes,Other,440.0,Cable,FALSE,Pull
277,2014-08-31,Cable Lat Pulldown,Back,55.0,5.0,2,FitNotes,Other,275.0,Cable,FALSE,Pull
278,2014-08-31,Cable Lat Pulldown,Back,60.0,5.0,3,FitNotes,Other,300.0,Cable,FALSE,Pull
279,2014-08-31,Machine Leg Press,Legs,100.0,5.0,1,FitNotes,Other,500.0,Machine,FALSE,Push
280,2014-08-31,Machine Leg Press,Legs,130.0,5.0,2,FitNotes,Other,650.0,Machine,FALSE,Push
281,2014-08-31,Machine Leg Press,Legs,150.0,5.0,3,FitNotes,Other,750.0,Machine,FALSE,Push
282,2014-08-31,Machine Leg Press,Legs,170.0,5.0,4,FitNotes,Other,850.0,Machine,FALSE,Push
283,2014-08-31,Machine Leg Press,Legs,190.0,3.0,5,FitNotes,Other,570.0,Machine,FALSE,Push
284,2014-08-31,Machine Leg Press,Legs,200.0,3.0,6,FitNotes,Other,600.0,Machine,FALSE,Push
285,2014-09-02,Flat Barbell Bench Press,Chest,20.0,5.0,1,FitNotes,Bench Press,100.0,Barbell,FALSE,Push
286,2014-09-02,Flat Barbell Bench Press,Chest,45.0,5.0,2,FitNotes,Bench Press,225.0,Barbell,FALSE,Push
287,2014-09-02,Flat Barbell Bench Press,Chest,55.0,5.0,3,FitNotes,Bench Press,275.0,Barbell,FALSE,Push
288,2014-09-02,Flat Barbell Bench Press,Chest,60.0,12.0,4,FitNotes,Bench Press,720.0,Barbell,FALSE,Push
289,2014-09-02,Flat Barbell Bench Press,Chest,65.0,3.0,5,FitNotes,Bench Press,195.0,Barbell,FALSE,Push
290,2014-09-02,Flat Barbell Bench Press,Chest,70.0,2.0,6,FitNotes,Bench Press,140.0,Barbell,FALSE,Push
291,2014-09-02,Flat Barbell Bench Press,Chest,75.0,1.0,7,FitNotes,Bench Press,75.0,Barbell,FALSE,Push
292,2014-09-02,Flat Barbell Bench Press,Chest,80.0,1.0,8,FitNotes,Bench Press,80.0,Barbell,FALSE,Push
293,2014-09-02,Standing Cable Fly,Chest,20.0,12.0,1,FitNotes,Other,240.0,Cable,FALSE,NA
294,2014-09-02,Standing Cable Fly,Chest,20.0,12.0,2,FitNotes,Other,240.0,Cable,FALSE,NA
295,2014-09-02,Cable High-To-Low Crossover,Chest,20.0,12.0,1,FitNotes,Other,240.0,Cable,FALSE,NA
296,2014-09-02,Cable High-To-Low Crossover,Chest,25.0,12.0,2,FitNotes,Other,300.0,Cable,FALSE,NA
297,2014-09-02,Reverse Cable Fly,Shoulders,10.0,12.0,1,FitNotes,Other,120.0,Cable,FALSE,NA
298,2014-09-02,Reverse Cable Fly,Shoulders,10.0,12.0,2,FitNotes,Other,120.0,Cable,FALSE,NA
299,2014-09-02,Reverse Cable Fly,Shoulders,10.0,12.0,3,FitNotes,Other,120.0,Cable,FALSE,NA
300,2014-09-02,Cable Rope Triceps Pushdown,Triceps,30.0,20.0,1,FitNotes,Other,600.0,Cable,FALSE,Push
301,2014-09-02,Cable Rope Triceps Pushdown,Triceps,30.0,20.0,2,FitNotes,Other,600.0,Cable,FALSE,Push
302,2014-09-02,Cable Rope Triceps Pushdown,Triceps,30.0,20.0,3,FitNotes,Other,600.0,Cable,FALSE,Push
303,2014-09-02,One-Arm Cable Curl,Biceps,10.0,15.0,1,FitNotes,Other,150.0,Cable,FALSE,NA
304,2014-09-02,One-Arm Cable Curl,Biceps,10.0,15.0,2,FitNotes,Other,150.0,Cable,FALSE,NA
305,2014-09-02,One-Arm Cable Curl,Biceps,10.0,15.0,3,FitNotes,Other,150.0,Cable,FALSE,NA
306,2014-09-02,Cable Overhead Triceps Extension,Triceps,15.0,10.0,1,FitNotes,Other,150.0,Cable,FALSE,NA
307,2014-09-02,Cable Overhead Triceps Extension,Triceps,20.0,10.0,2,FitNotes,Other,200.0,Cable,FALSE,NA
308,2014-09-02,Cable Overhead Triceps Extension,Triceps,25.0,10.0,3,FitNotes,Other,250.0,Cable,FALSE,NA
309,2014-09-02,High Cable Curl,Biceps,7.5,15.0,1,FitNotes,Other,112.5,Cable,FALSE,NA
310,2014-09-02,High Cable Curl,Biceps,10.0,15.0,2,FitNotes,Other,150.0,Cable,FALSE,NA
311,2014-09-02,High Cable Curl,Biceps,10.0,15.0,3,FitNotes,Other,150.0,Cable,FALSE,NA
312,2014-09-02,Cable Overhead Triceps Extension,Triceps,7.5,20.0,4,FitNotes,Other,150.0,Cable,FALSE,NA
313,2014-09-02,Cable Overhead Triceps Extension,Triceps,12.5,20.0,5,FitNotes,Other,250.0,Cable,FALSE,NA
314,2014-09-02,Cable Overhead Triceps Extension,Triceps,12.5,20.0,6,FitNotes,Other,250.0,Cable,FALSE,NA
315,2014-09-02,One-Arm Rope Triceps Pushdown,Triceps,7.5,20.0,1,FitNotes,Other,150.0,NA,FALSE,Push
316,2014-09-02,One-Arm Rope Triceps Pushdown,Triceps,10.0,20.0,2,FitNotes,Other,200.0,NA,FALSE,Push
317,2014-09-02,One-Arm Rope Triceps Pushdown,Triceps,12.5,20.0,3,FitNotes,Other,250.0,NA,FALSE,Push
318,2014-09-02,Dumbbell Hammer Curl,Biceps,6.0,15.0,1,FitNotes,Other,90.0,Dumbbell,FALSE,NA
319,2014-09-02,Dumbbell Hammer Curl,Biceps,7.0,10.0,2,FitNotes,Other,70.0,Dumbbell,FALSE,NA
320,2014-09-02,Dumbbell Hammer Curl,Biceps,7.0,10.0,3,FitNotes,Other,70.0,Dumbbell,FALSE,NA
321,2014-09-02,Smith Machine Close Grip Bench Press,Triceps,20.0,5.0,1,FitNotes,Bench Press*,100.0,Machine,FALSE,Push
322,2014-09-02,Smith Machine Close Grip Bench Press,Triceps,20.0,5.0,2,FitNotes,Bench Press*,100.0,Machine,FALSE,Push
323,2014-09-03,Barbell Squat,Legs,60.0,3.0,1,FitNotes,Squat,180.0,Barbell,FALSE,Squat
324,2014-09-03,Barbell Squat,Legs,70.0,5.0,2,FitNotes,Squat,350.0,Barbell,FALSE,Squat
325,2014-09-03,Barbell Squat,Legs,80.0,5.0,3,FitNotes,Squat,400.0,Barbell,FALSE,Squat
326,2014-09-03,Barbell Squat,Legs,95.0,5.0,4,FitNotes,Squat,475.0,Barbell,FALSE,Squat
327,2014-09-03,Barbell Squat,Legs,70.0,10.0,5,FitNotes,Squat,700.0,Barbell,FALSE,Squat
328,2014-09-03,Lying Leg Curl Machine,Legs,35.0,12.0,1,FitNotes,Other,420.0,Machine,FALSE,NA
329,2014-09-03,Seated Calf Raise Machine,Legs,40.0,15.0,1,FitNotes,Other,600.0,Machine,FALSE,Pull
330,2014-09-03,Lying Leg Curl Machine,Legs,35.0,12.0,2,FitNotes,Other,420.0,Machine,FALSE,NA
331,2014-09-03,Lying Leg Curl Machine,Legs,35.0,12.0,3,FitNotes,Other,420.0,Machine,FALSE,NA
332,2014-09-03,Ski Jump Smith Machine Calf Raise,Legs,20.0,10.0,1,FitNotes,Other,200.0,Machine,FALSE,Pull
333,2014-09-03,Ski Jump Smith Machine Calf Raise,Legs,40.0,5.0,2,FitNotes,Other,200.0,Machine,FALSE,Pull
334,2014-09-03,Ski Jump Smith Machine Calf Raise,Legs,60.0,5.0,3,FitNotes,Other,300.0,Machine,FALSE,Pull
335,2014-09-03,Seated Calf Raise Machine,Legs,45.0,15.0,2,FitNotes,Other,675.0,Machine,FALSE,Pull
336,2014-09-03,Seated Calf Raise Machine,Legs,45.0,10.0,3,FitNotes,Other,450.0,Machine,FALSE,Pull
337,2014-09-03,Standing Calf Raise Machine,Legs,49.5,10.0,1,FitNotes,Other,495.0,Machine,FALSE,Pull
338,2014-09-03,Standing Calf Raise Machine,Legs,49.5,10.0,2,FitNotes,Other,495.0,Machine,FALSE,Pull
339,2014-09-03,Standing Calf Raise Machine,Legs,49.5,10.0,3,FitNotes,Other,495.0,Machine,FALSE,Pull
340,2014-09-03,Glute Kickback Machine,Legs,22.5,12.0,1,FitNotes,Other,270.0,Machine,FALSE,NA
341,2014-09-03,Glute Kickback Machine,Legs,31.5,12.0,2,FitNotes,Other,378.0,Machine,FALSE,NA
342,2014-09-03,Glute Kickback Machine,Legs,40.5,12.0,3,FitNotes,Other,486.0,Machine,FALSE,NA
343,2014-09-03,Barbell Glute Bridge,Legs,0.0,10.0,1,FitNotes,Other,0.0,Barbell,FALSE,NA
344,2014-09-03,Barbell Glute Bridge,Legs,35.0,10.0,2,FitNotes,Other,350.0,Barbell,FALSE,NA
345,2014-09-03,Barbell Glute Bridge,Legs,40.0,10.0,3,FitNotes,Other,400.0,Barbell,FALSE,NA
346,2014-09-03,Machine Leg Press,Legs,140.0,5.0,1,FitNotes,Other,700.0,Machine,FALSE,Push
347,2014-09-03,Machine Leg Press,Legs,190.0,5.0,2,FitNotes,Other,950.0,Machine,FALSE,Push
348,2014-09-03,Machine Leg Press,Legs,210.0,3.0,3,FitNotes,Other,630.0,Machine,FALSE,Push
349,2014-09-03,Machine Leg Press,Legs,230.0,1.0,4,FitNotes,Other,230.0,Machine,FALSE,Push
350,2014-09-05,Barbell Push Press,Shoulders,40.0,3.0,1,FitNotes,Other,120.0,Barbell,FALSE,Push
351,2014-09-05,Barbell Push Press,Shoulders,45.0,3.0,2,FitNotes,Other,135.0,Barbell,FALSE,Push
352,2014-09-05,Barbell Push Press,Shoulders,50.0,12.0,3,FitNotes,Other,600.0,Barbell,FALSE,Push
353,2014-09-05,Barbell Push Press,Shoulders,60.0,3.0,4,FitNotes,Other,180.0,Barbell,FALSE,Push
354,2014-09-05,Barbell Push Press,Shoulders,62.5,2.0,5,FitNotes,Other,125.0,Barbell,FALSE,Push
