"","EXERCISE","DATE","WEIGHT","REPS","SOURCE","CATEGORY","SET_NUM"
"6059","Standing Barbell Shoulder Press (OHP)",2012-06-08,40,5,"Fitocracy",NA,NA
"6060","Standing Barbell Shoulder Press (OHP)",2012-06-08,45,4,"Fitocracy",NA,NA
"6061","Standing Barbell Shoulder Press (OHP)",2012-06-08,45,5,"Fitocracy",NA,NA
"6062","Standing Barbell Shoulder Press (OHP)",2012-06-11,35,5,"Fitocracy",NA,NA
"6063","Standing Barbell Shoulder Press (OHP)",2012-06-11,35,3,"Fitocracy",NA,NA
"6064","Standing Barbell Shoulder Press (OHP)",2012-06-12,30,5,"Fitocracy",NA,NA
"6065","Standing Barbell Shoulder Press (OHP)",2012-06-12,30,5,"Fitocracy",NA,NA
"6066","Standing Barbell Shoulder Press (OHP)",2012-06-12,35,5,"Fitocracy",NA,NA
"6067","Standing Barbell Shoulder Press (OHP)",2012-06-12,35,5,"Fitocracy",NA,NA
"6068","Standing Barbell Shoulder Press (OHP)",2012-06-12,40,5,"Fitocracy",NA,NA
"6069","Standing Barbell Shoulder Press (OHP)",2012-06-18,30,5,"Fitocracy",NA,NA
"6070","Standing Barbell Shoulder Press (OHP)",2012-06-18,35,5,"Fitocracy",NA,NA
"6071","Standing Barbell Shoulder Press (OHP)",2012-06-18,35,5,"Fitocracy",NA,NA
"6072","Standing Barbell Shoulder Press (OHP)",2012-06-18,35,5,"Fitocracy",NA,NA
"6073","Standing Barbell Shoulder Press (OHP)",2012-06-18,35,5,"Fitocracy",NA,NA
"6074","Standing Barbell Shoulder Press (OHP)",2012-06-18,35,5,"Fitocracy",NA,NA
"6075","Standing Barbell Shoulder Press (OHP)",2012-06-18,40,5,"Fitocracy",NA,NA
"6076","Standing Barbell Shoulder Press (OHP)",2012-06-20,30,5,"Fitocracy",NA,NA
"6077","Standing Barbell Shoulder Press (OHP)",2012-06-20,35,5,"Fitocracy",NA,NA
"6078","Standing Barbell Shoulder Press (OHP)",2012-06-20,40,5,"Fitocracy",NA,NA
"6079","Standing Barbell Shoulder Press (OHP)",2012-06-23,30,5,"Fitocracy",NA,NA
"6080","Standing Barbell Shoulder Press (OHP)",2012-06-23,40,5,"Fitocracy",NA,NA
"6081","Standing Barbell Shoulder Press (OHP)",2012-06-23,40,5,"Fitocracy",NA,NA
"6082","Standing Barbell Shoulder Press (OHP)",2012-06-23,40,2,"Fitocracy",NA,NA
"6083","Standing Barbell Shoulder Press (OHP)",2012-06-26,10,10,"Fitocracy",NA,NA
"6084","Standing Barbell Shoulder Press (OHP)",2012-06-26,20,5,"Fitocracy",NA,NA
"6085","Standing Barbell Shoulder Press (OHP)",2012-06-26,20,5,"Fitocracy",NA,NA
"6086","Standing Barbell Shoulder Press (OHP)",2012-06-26,40,5,"Fitocracy",NA,NA
"6087","Standing Barbell Shoulder Press (OHP)",2012-06-26,40,5,"Fitocracy",NA,NA
"6088","Standing Barbell Shoulder Press (OHP)",2012-06-26,40,5,"Fitocracy",NA,NA
"6089","Standing Barbell Shoulder Press (OHP)",2012-07-13,22,5,"Fitocracy",NA,NA
"6090","Standing Barbell Shoulder Press (OHP)",2012-07-13,22,5,"Fitocracy",NA,NA
"6091","Standing Barbell Shoulder Press (OHP)",2012-07-13,32,5,"Fitocracy",NA,NA
"6092","Standing Barbell Shoulder Press (OHP)",2012-07-13,37,5,"Fitocracy",NA,NA
"6093","Standing Barbell Shoulder Press (OHP)",2012-07-19,20,5,"Fitocracy",NA,NA
"6094","Standing Barbell Shoulder Press (OHP)",2012-07-19,20,5,"Fitocracy",NA,NA
"6095","Standing Barbell Shoulder Press (OHP)",2012-07-19,42.5,5,"Fitocracy",NA,NA
"6096","Standing Barbell Shoulder Press (OHP)",2012-07-19,42.5,5,"Fitocracy",NA,NA
"6097","Standing Barbell Shoulder Press (OHP)",2012-07-19,42.5,5,"Fitocracy",NA,NA
"6098","Standing Barbell Shoulder Press (OHP)",2012-07-19,42.5,5,"Fitocracy",NA,NA
"6099","Standing Barbell Shoulder Press (OHP)",2012-07-19,42.5,4,"Fitocracy",NA,NA
"6100","Standing Barbell Shoulder Press (OHP)",2012-07-23,15,10,"Fitocracy",NA,NA
"6101","Standing Barbell Shoulder Press (OHP)",2012-07-23,25,5,"Fitocracy",NA,NA
"6102","Standing Barbell Shoulder Press (OHP)",2012-07-23,40,3,"Fitocracy",NA,NA
"6103","Standing Barbell Shoulder Press (OHP)",2012-07-23,45,1,"Fitocracy",NA,NA
"6104","Standing Barbell Shoulder Press (OHP)",2012-07-27,10,5,"Fitocracy",NA,NA
"6105","Standing Barbell Shoulder Press (OHP)",2012-07-27,10,5,"Fitocracy",NA,NA
"6106","Standing Barbell Shoulder Press (OHP)",2012-07-27,20,5,"Fitocracy",NA,NA
"6107","Standing Barbell Shoulder Press (OHP)",2012-07-27,20,5,"Fitocracy",NA,NA
"6108","Standing Barbell Shoulder Press (OHP)",2012-07-27,40,5,"Fitocracy",NA,NA
"6109","Standing Barbell Shoulder Press (OHP)",2012-07-27,45,5,"Fitocracy",NA,NA
"6110","Standing Barbell Shoulder Press (OHP)",2012-07-27,45,3,"Fitocracy",NA,NA
"6111","Standing Barbell Shoulder Press (OHP)",2012-07-27,35,5,"Fitocracy",NA,NA
"6112","Standing Barbell Shoulder Press (OHP)",2012-07-27,35,5,"Fitocracy",NA,NA
"6113","Standing Barbell Shoulder Press (OHP)",2012-07-27,35,4,"Fitocracy",NA,NA
"6114","Standing Barbell Shoulder Press (OHP)",2012-08-01,10,5,"Fitocracy",NA,NA
"6115","Standing Barbell Shoulder Press (OHP)",2012-08-01,10,5,"Fitocracy",NA,NA
"6116","Standing Barbell Shoulder Press (OHP)",2012-08-01,30,5,"Fitocracy",NA,NA
"6117","Standing Barbell Shoulder Press (OHP)",2012-08-01,45,5,"Fitocracy",NA,NA
"6118","Standing Barbell Shoulder Press (OHP)",2012-08-01,45,5,"Fitocracy",NA,NA
"6119","Standing Barbell Shoulder Press (OHP)",2012-08-01,45,3,"Fitocracy",NA,NA
"6120","Standing Barbell Shoulder Press (OHP)",2012-08-01,25,10,"Fitocracy",NA,NA
"6121","Standing Barbell Shoulder Press (OHP)",2012-08-01,25,10,"Fitocracy",NA,NA
"6122","Standing Barbell Shoulder Press (OHP)",2012-08-01,25,10,"Fitocracy",NA,NA
"6123","Standing Barbell Shoulder Press (OHP)",2012-08-02,20,10,"Fitocracy",NA,NA
"6124","Standing Barbell Shoulder Press (OHP)",2012-08-02,20,10,"Fitocracy",NA,NA
"6125","Standing Barbell Shoulder Press (OHP)",2012-08-02,20,10,"Fitocracy",NA,NA
"6126","Standing Barbell Shoulder Press (OHP)",2012-08-07,10,5,"Fitocracy",NA,NA
"6127","Standing Barbell Shoulder Press (OHP)",2012-08-07,10,5,"Fitocracy",NA,NA
"6128","Standing Barbell Shoulder Press (OHP)",2012-08-07,10,5,"Fitocracy",NA,NA
"6129","Standing Barbell Shoulder Press (OHP)",2012-08-07,20,5,"Fitocracy",NA,NA
"6130","Standing Barbell Shoulder Press (OHP)",2012-08-07,20,5,"Fitocracy",NA,NA
"6131","Standing Barbell Shoulder Press (OHP)",2012-08-07,20,5,"Fitocracy",NA,NA
"6132","Standing Barbell Shoulder Press (OHP)",2012-08-07,45,5,"Fitocracy",NA,NA
"6133","Standing Barbell Shoulder Press (OHP)",2012-08-07,45,5,"Fitocracy",NA,NA
"6134","Standing Barbell Shoulder Press (OHP)",2012-08-07,45,5,"Fitocracy",NA,NA
"6135","Standing Barbell Shoulder Press (OHP)",2012-08-07,20,10,"Fitocracy",NA,NA
"6136","Standing Barbell Shoulder Press (OHP)",2012-08-07,20,10,"Fitocracy",NA,NA
"6137","Standing Barbell Shoulder Press (OHP)",2012-08-07,20,10,"Fitocracy",NA,NA
"6138","Standing Barbell Shoulder Press (OHP)",2012-08-11,10,5,"Fitocracy",NA,NA
"6139","Standing Barbell Shoulder Press (OHP)",2012-08-11,10,5,"Fitocracy",NA,NA
"6140","Standing Barbell Shoulder Press (OHP)",2012-08-11,20,5,"Fitocracy",NA,NA
"6141","Standing Barbell Shoulder Press (OHP)",2012-08-11,20,5,"Fitocracy",NA,NA
"6142","Standing Barbell Shoulder Press (OHP)",2012-08-11,42.5,5,"Fitocracy",NA,NA
"6143","Standing Barbell Shoulder Press (OHP)",2012-08-11,42.5,5,"Fitocracy",NA,NA
"6144","Standing Barbell Shoulder Press (OHP)",2012-08-11,42.5,5,"Fitocracy",NA,NA
"6145","Standing Barbell Shoulder Press (OHP)",2012-08-15,22,5,"Fitocracy",NA,NA
"6146","Standing Barbell Shoulder Press (OHP)",2012-08-15,22,5,"Fitocracy",NA,NA
"6147","Standing Barbell Shoulder Press (OHP)",2012-08-15,42,5,"Fitocracy",NA,NA
"6148","Standing Barbell Shoulder Press (OHP)",2012-08-15,42,5,"Fitocracy",NA,NA
"6149","Standing Barbell Shoulder Press (OHP)",2012-08-15,42,4,"Fitocracy",NA,NA
"6150","Standing Barbell Shoulder Press (OHP)",2012-08-19,30,5,"Fitocracy",NA,NA
"6151","Standing Barbell Shoulder Press (OHP)",2012-08-19,30,5,"Fitocracy",NA,NA
"6152","Standing Barbell Shoulder Press (OHP)",2012-08-19,30,5,"Fitocracy",NA,NA
"6153","Standing Barbell Shoulder Press (OHP)",2012-08-19,40,5,"Fitocracy",NA,NA
"6154","Standing Barbell Shoulder Press (OHP)",2012-08-19,40,5,"Fitocracy",NA,NA
"6155","Standing Barbell Shoulder Press (OHP)",2012-08-19,40,5,"Fitocracy",NA,NA
"6156","Standing Barbell Shoulder Press (OHP)",2012-08-19,40,5,"Fitocracy",NA,NA
"6157","Standing Barbell Shoulder Press (OHP)",2012-08-19,40,5,"Fitocracy",NA,NA
"6158","Standing Barbell Shoulder Press (OHP)",2012-08-22,20,15,"Fitocracy",NA,NA
"6159","Standing Barbell Shoulder Press (OHP)",2012-08-22,40,5,"Fitocracy",NA,NA
"6160","Standing Barbell Shoulder Press (OHP)",2012-08-22,50,1,"Fitocracy",NA,NA
"6161","Standing Barbell Shoulder Press (OHP)",2012-08-26,10,5,"Fitocracy",NA,NA
"6162","Standing Barbell Shoulder Press (OHP)",2012-08-26,20,5,"Fitocracy",NA,NA
"6163","Standing Barbell Shoulder Press (OHP)",2012-08-26,40,5,"Fitocracy",NA,NA
"6164","Standing Barbell Shoulder Press (OHP)",2012-08-26,40,5,"Fitocracy",NA,NA
"6165","Standing Barbell Shoulder Press (OHP)",2012-08-26,40,5,"Fitocracy",NA,NA
"6166","Standing Barbell Shoulder Press (OHP)",2012-08-26,40,5,"Fitocracy",NA,NA
"6167","Standing Barbell Shoulder Press (OHP)",2012-08-26,40,5,"Fitocracy",NA,NA
"6168","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6169","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6170","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6171","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6172","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6173","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6174","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6175","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6176","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6177","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6178","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6179","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6180","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6181","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6182","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6183","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6184","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6185","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6186","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6187","Standing Barbell Shoulder Press (OHP)",2012-08-31,25,5,"Fitocracy",NA,NA
"6188","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6189","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6190","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6191","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6192","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6193","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6194","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6195","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6196","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6197","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6198","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6199","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6200","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6201","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6202","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6203","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6204","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6205","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6206","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6207","Standing Barbell Shoulder Press (OHP)",2012-08-31,30,5,"Fitocracy",NA,NA
"6208","Standing Barbell Shoulder Press (OHP)",2012-09-19,12,5,"Fitocracy",NA,NA
"6209","Standing Barbell Shoulder Press (OHP)",2012-09-19,22,5,"Fitocracy",NA,NA
"6210","Standing Barbell Shoulder Press (OHP)",2012-09-19,22,5,"Fitocracy",NA,NA
"6211","Standing Barbell Shoulder Press (OHP)",2012-09-19,42,5,"Fitocracy",NA,NA
"6212","Standing Barbell Shoulder Press (OHP)",2012-09-19,42,5,"Fitocracy",NA,NA
"6213","Standing Barbell Shoulder Press (OHP)",2012-09-19,42,5,"Fitocracy",NA,NA
"6214","Standing Barbell Shoulder Press (OHP)",2012-09-19,47,3,"Fitocracy",NA,NA
"6215","Standing Barbell Shoulder Press (OHP)",2012-09-19,47,5,"Fitocracy",NA,NA
"6216","Standing Barbell Shoulder Press (OHP)",2012-09-19,47,5,"Fitocracy",NA,NA
"6217","Standing Barbell Shoulder Press (OHP)",2012-09-19,47,5,"Fitocracy",NA,NA
"6218","Standing Barbell Shoulder Press (OHP)",2012-09-28,26,5,"Fitocracy",NA,NA
"6219","Standing Barbell Shoulder Press (OHP)",2012-09-28,31,5,"Fitocracy",NA,NA
"6220","Standing Barbell Shoulder Press (OHP)",2012-09-28,36,5,"Fitocracy",NA,NA
"6221","Standing Barbell Shoulder Press (OHP)",2012-09-28,46,5,"Fitocracy",NA,NA
"6222","Standing Barbell Shoulder Press (OHP)",2012-10-05,26,5,"Fitocracy",NA,NA
"6223","Standing Barbell Shoulder Press (OHP)",2012-10-05,31,5,"Fitocracy",NA,NA
"6224","Standing Barbell Shoulder Press (OHP)",2012-10-05,36,5,"Fitocracy",NA,NA
"6225","Standing Barbell Shoulder Press (OHP)",2012-10-05,46,5,"Fitocracy",NA,NA
"6226","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6227","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6228","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6229","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6230","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6231","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6232","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6233","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6234","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6235","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6236","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6237","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6238","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6239","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6240","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6241","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6242","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6243","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6244","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6245","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6246","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6247","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6248","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6249","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6250","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6251","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6252","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6253","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6254","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6255","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6256","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6257","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6258","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6259","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6260","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6261","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,4,"Fitocracy",NA,NA
"6262","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,4,"Fitocracy",NA,NA
"6263","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,3,"Fitocracy",NA,NA
"6264","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,3,"Fitocracy",NA,NA
"6265","Standing Barbell Shoulder Press (OHP)",2012-10-17,35,5,"Fitocracy",NA,NA
"6266","Standing Barbell Shoulder Press (OHP)",2012-10-25,11,5,"Fitocracy",NA,NA
"6267","Standing Barbell Shoulder Press (OHP)",2012-10-25,35,5,"Fitocracy",NA,NA
"6268","Standing Barbell Shoulder Press (OHP)",2012-10-25,40,5,"Fitocracy",NA,NA
"6269","Standing Barbell Shoulder Press (OHP)",2012-10-25,45,5,"Fitocracy",NA,NA
"6270","Standing Barbell Shoulder Press (OHP)",2012-10-25,45,5,"Fitocracy",NA,NA
"6271","Standing Barbell Shoulder Press (OHP)",2012-10-25,47.5,4,"Fitocracy",NA,NA
"6272","Standing Barbell Shoulder Press (OHP)",2012-11-02,25,5,"Fitocracy",NA,NA
"6273","Standing Barbell Shoulder Press (OHP)",2012-11-02,35,5,"Fitocracy",NA,NA
"6274","Standing Barbell Shoulder Press (OHP)",2012-11-02,45,5,"Fitocracy",NA,NA
"6275","Standing Barbell Shoulder Press (OHP)",2012-11-02,50,5,"Fitocracy",NA,NA
"6276","Standing Barbell Shoulder Press (OHP)",2012-11-02,52.5,3,"Fitocracy",NA,NA
"6277","Standing Barbell Shoulder Press (OHP)",2012-11-02,55,1,"Fitocracy",NA,NA
"6278","Standing Barbell Shoulder Press (OHP)",2012-11-08,40,5,"Fitocracy",NA,NA
"6279","Standing Barbell Shoulder Press (OHP)",2012-11-08,40,8,"Fitocracy",NA,NA
"6280","Standing Barbell Shoulder Press (OHP)",2012-11-08,40,6,"Fitocracy",NA,NA
"6281","Standing Barbell Shoulder Press (OHP)",2012-11-11,31,5,"Fitocracy",NA,NA
"6282","Standing Barbell Shoulder Press (OHP)",2012-11-11,41,5,"Fitocracy",NA,NA
"6283","Standing Barbell Shoulder Press (OHP)",2012-11-11,51,5,"Fitocracy",NA,NA
"6284","Standing Barbell Shoulder Press (OHP)",2012-11-13,31,10,"Fitocracy",NA,NA
"6285","Standing Barbell Shoulder Press (OHP)",2012-11-13,31,10,"Fitocracy",NA,NA
"6286","Standing Barbell Shoulder Press (OHP)",2012-12-14,35,5,"Fitocracy",NA,NA
"6287","Standing Barbell Shoulder Press (OHP)",2012-12-14,51,2,"Fitocracy",NA,NA
"6288","Standing Barbell Shoulder Press (OHP)",2012-12-14,45,5,"Fitocracy",NA,NA
"6289","Standing Barbell Shoulder Press (OHP)",2012-12-14,45,5,"Fitocracy",NA,NA
"6290","Standing Barbell Shoulder Press (OHP)",2012-12-14,45,5,"Fitocracy",NA,NA
"6291","Standing Barbell Shoulder Press (OHP)",2012-12-31,45,8,"Fitocracy",NA,NA
"6292","Standing Barbell Shoulder Press (OHP)",2013-01-03,25,5,"Fitocracy",NA,NA
"6293","Standing Barbell Shoulder Press (OHP)",2013-01-03,27.5,5,"Fitocracy",NA,NA
"6294","Standing Barbell Shoulder Press (OHP)",2013-01-03,32.5,3,"Fitocracy",NA,NA
"6295","Standing Barbell Shoulder Press (OHP)",2013-01-03,41,5,"Fitocracy",NA,NA
"6296","Standing Barbell Shoulder Press (OHP)",2013-01-03,42,5,"Fitocracy",NA,NA
"6297","Standing Barbell Shoulder Press (OHP)",2013-01-03,45,9,"Fitocracy",NA,NA
"6298","Standing Barbell Shoulder Press (OHP)",2013-01-06,40,5,"Fitocracy",NA,NA
"6299","Standing Barbell Shoulder Press (OHP)",2013-01-10,30,5,"Fitocracy",NA,NA
"6300","Standing Barbell Shoulder Press (OHP)",2013-01-10,30,5,"Fitocracy",NA,NA
"6301","Standing Barbell Shoulder Press (OHP)",2013-01-10,42.5,3,"Fitocracy",NA,NA
"6302","Standing Barbell Shoulder Press (OHP)",2013-01-10,45,3,"Fitocracy",NA,NA
"6303","Standing Barbell Shoulder Press (OHP)",2013-01-10,47.5,7,"Fitocracy",NA,NA
"6304","Standing Barbell Shoulder Press (OHP)",2013-01-16,30,5,"Fitocracy",NA,NA
"6305","Standing Barbell Shoulder Press (OHP)",2013-01-16,30,5,"Fitocracy",NA,NA
"6306","Standing Barbell Shoulder Press (OHP)",2013-01-16,40,5,"Fitocracy",NA,NA
"6307","Standing Barbell Shoulder Press (OHP)",2013-01-16,45,3,"Fitocracy",NA,NA
"6308","Standing Barbell Shoulder Press (OHP)",2013-01-16,50,6,"Fitocracy",NA,NA
"6309","Standing Barbell Shoulder Press (OHP)",2013-01-19,30,5,"Fitocracy",NA,NA
"6310","Standing Barbell Shoulder Press (OHP)",2013-02-03,31,5,"Fitocracy",NA,NA
"6311","Standing Barbell Shoulder Press (OHP)",2013-02-03,31,5,"Fitocracy",NA,NA
"6312","Standing Barbell Shoulder Press (OHP)",2013-02-03,42,5,"Fitocracy",NA,NA
"6313","Standing Barbell Shoulder Press (OHP)",2013-02-03,45,5,"Fitocracy",NA,NA
"6314","Standing Barbell Shoulder Press (OHP)",2013-02-03,47.5,7,"Fitocracy",NA,NA
"6315","Standing Barbell Shoulder Press (OHP)",2013-02-11,30,5,"Fitocracy",NA,NA
"6316","Standing Barbell Shoulder Press (OHP)",2013-02-11,30,5,"Fitocracy",NA,NA
"6317","Standing Barbell Shoulder Press (OHP)",2013-02-11,45,3,"Fitocracy",NA,NA
"6318","Standing Barbell Shoulder Press (OHP)",2013-02-11,47.5,3,"Fitocracy",NA,NA
"6319","Standing Barbell Shoulder Press (OHP)",2013-02-11,50,8,"Fitocracy",NA,NA
"6320","Standing Barbell Shoulder Press (OHP)",2013-02-15,25,5,"Fitocracy",NA,NA
"6321","Standing Barbell Shoulder Press (OHP)",2013-02-15,30,5,"Fitocracy",NA,NA
"6322","Standing Barbell Shoulder Press (OHP)",2013-02-15,42.5,5,"Fitocracy",NA,NA
"6323","Standing Barbell Shoulder Press (OHP)",2013-02-15,47.5,3,"Fitocracy",NA,NA
"6324","Standing Barbell Shoulder Press (OHP)",2013-02-15,53.5,3,"Fitocracy",NA,NA
"6325","Standing Barbell Shoulder Press (OHP)",2013-02-15,57.5,1,"Fitocracy",NA,NA
"6326","Standing Barbell Shoulder Press (OHP)",2013-02-21,35,5,"Fitocracy",NA,NA
"6327","Standing Barbell Shoulder Press (OHP)",2013-02-21,35,5,"Fitocracy",NA,NA
"6328","Standing Barbell Shoulder Press (OHP)",2013-02-21,44,5,"Fitocracy",NA,NA
"6329","Standing Barbell Shoulder Press (OHP)",2013-02-21,47.5,5,"Fitocracy",NA,NA
"6330","Standing Barbell Shoulder Press (OHP)",2013-02-21,50,8,"Fitocracy",NA,NA
"6331","Standing Barbell Shoulder Press (OHP)",2013-02-25,40,10,"Fitocracy",NA,NA
"6332","Standing Barbell Shoulder Press (OHP)",2013-02-27,32.5,5,"Fitocracy",NA,NA
"6333","Standing Barbell Shoulder Press (OHP)",2013-02-27,32.5,5,"Fitocracy",NA,NA
"6334","Standing Barbell Shoulder Press (OHP)",2013-02-27,47.5,3,"Fitocracy",NA,NA
"6335","Standing Barbell Shoulder Press (OHP)",2013-02-27,50,3,"Fitocracy",NA,NA
"6336","Standing Barbell Shoulder Press (OHP)",2013-02-27,52.5,5,"Fitocracy",NA,NA
"6337","Standing Barbell Shoulder Press (OHP)",2013-03-01,40,5,"Fitocracy",NA,NA
"6338","Standing Barbell Shoulder Press (OHP)",2013-03-01,45,5,"Fitocracy",NA,NA
"6339","Standing Barbell Shoulder Press (OHP)",2013-03-01,50,3,"Fitocracy",NA,NA
