Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2017-01-20,Flat Barbell Bench Press,Chest,82.5,5,,,,""
2017-01-20,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-20,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-20,Close Grip Barbell Bench Press,Triceps,20.0,10,,,,""
2017-01-20,Close Grip Barbell Bench Press,Triceps,30.0,10,,,,""
2017-01-20,Close Grip Barbell Bench Press,Triceps,40.0,10,,,,""
2017-01-20,Close Grip Barbell Bench Press,Triceps,45.0,10,,,,""
2017-01-20,Close Grip Barbell Bench Press,Triceps,47.5,10,,,,""
2017-01-20,Barbell Seated Overhead Press,Shoulders,15.0,10,,,,""
2017-01-20,Barbell Seated Overhead Press,Shoulders,35.0,10,,,,""
2017-01-20,Barbell Seated Overhead Press,Shoulders,45.0,10,,,,""
2017-01-20,Chin Up,Back,0.0,6,,,,""
2017-01-20,Chin Up,Back,0.0,3,,,,""
2017-01-20,Chin Up,Back,0.0,3,,,,""
2017-01-20,Chin Up,Back,0.0,3,,,,""
2017-01-20,Chin Up,Back,0.0,3,,,,""
2017-01-20,Chin Up,Back,0.0,3,,,,""
2017-01-20,Chin Up,Back,0.0,2,,,,""
2017-01-20,Barbell Curl,Biceps,20.0,10,,,,""
2017-01-20,Barbell Curl,Biceps,30.0,10,,,,""
2017-01-20,Barbell Curl,Biceps,32.5,6,,,,""
2017-01-20,Barbell Curl,Biceps,35.0,5,,,,""
2017-01-20,Cable High To Low Rear Delt Crossover,Shoulders,10.0,5,,,,""
2017-01-20,Cable High To Low Rear Delt Crossover,Shoulders,5.0,10,,,,""
2017-01-20,Cable High To Low Rear Delt Crossover,Shoulders,7.5,10,,,,""
2017-01-20,Cable Mid Rear Delt Crossover,Shoulders,5.0,10,,,,""
2017-01-20,Cable Mid Rear Delt Crossover,Shoulders,2.5,10,,,,""
2017-01-20,Cable High To Mid Crossover,Chest,10.0,10,,,,""
2017-01-20,Cable High To Low Crossover,Chest,15.0,10,,,,""
2017-01-20,Cable High To Mid Crossover,Chest,12.5,8,,,,""
2017-01-20,Cable High To Low Crossover,Chest,12.5,8,,,,""
2017-01-20,Cable Low To High Crossover,Chest,2.5,8,,,,""
2017-01-25,Flat Barbell Bench Press,Chest,20.0,10,,,,""
2017-01-25,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-25,Flat Barbell Bench Press,Chest,70.0,10,,,,""
2017-01-25,Flat Barbell Bench Press,Chest,72.5,10,,,,""
2017-01-25,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-25,Flat Barbell Bench Press,Chest,50.0,10,,,,""
2017-01-25,Flat Barbell Bench Press With Chains (20kg),Chest,40.0,10,,,,""
2017-01-25,Flat Barbell Bench Press With Chains (20kg),Chest,40.0,10,,,,""
2017-01-25,Flat Barbell Bench Press With Chains (20kg),Chest,40.0,10,,,,""
2017-01-25,Close Grip Barbell Bench Press,Triceps,40.0,10,,,,""
2017-01-25,Close Grip Barbell Bench Press,Triceps,40.0,10,,,,""
2017-01-25,Close Grip Barbell Bench Press,Triceps,40.0,10,,,,""
2017-01-25,One-Arm Rope Cable Triceps Pushdown,Triceps,10.0,10,,,,""
2017-01-25,One-Arm Rope Cable Triceps Pushdown,Triceps,10.0,10,,,,""
2017-01-25,Straight Bar Triceps Pushdown,Triceps,20.0,15,,,,""
2017-01-25,Straight Bar Triceps Pushdown,Triceps,25.0,10,,,,""
2017-01-25,Flat Dumbbell Fly,Chest,10.0,10,,,,""
2017-01-25,Flat Dumbbell Fly,Chest,12.0,10,,,,""
2017-01-25,Flat Dumbbell Fly,Chest,14.0,10,,,,""
2017-01-28,Seated Machine Fly,Chest,33.0,15,,,,""
2017-01-28,Seated Machine Fly,Chest,40.0,15,,,,""
2017-01-28,Seated Machine Fly,Chest,40.0,12,,,,""
2017-01-28,Seated Machine Fly,Chest,47.0,12,,,,""
2017-01-28,Seated Machine Fly,Chest,54.0,12,,,,""
2017-01-28,Flat Barbell Bench Press,Chest,20.0,10,,,,""
2017-01-28,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-28,Flat Barbell Bench Press,Chest,65.0,10,,,,""
2017-01-28,Flat Barbell Bench Press,Chest,65.0,10,,,,""
2017-01-28,Close Grip Barbell Bench Press,Triceps,40.0,12,,,,""
2017-01-28,Close Grip Barbell Bench Press,Triceps,50.0,8,,,,""
2017-01-28,Incline Dumbbell Bench Press,Chest,14.0,15,,,,""
2017-01-28,Incline Dumbbell Bench Press,Chest,16.0,12,,,,""
2017-01-28,Incline Dumbbell Bench Press,Chest,18.0,12,,,,""
2017-01-28,Smith Machine Incline Bench Press,Chest,46.8,6,,,,""
2017-01-28,Smith Machine Incline Bench Press,Chest,36.8,6,,,,""
2017-01-28,Smith Machine Incline Bench Press,Chest,26.8,6,,,,""
2017-01-28,Smith Machine Incline Bench Press,Chest,16.8,6,,,,""
2017-01-28,Kneeling Landmine Chest Press,Chest,15.0,15,,,,""
2017-01-28,Kneeling Landmine Chest Press,Chest,25.0,15,,,,""
2017-01-28,Cable High To Low Crossover,Chest,20.0,20,,,,""
2017-01-28,Cable High To Low Crossover,Chest,25.0,15,,,,""
2017-01-28,DB Three Way Delt Raise,Shoulders,6.0,8,,,,""
2017-01-28,DB Three Way Delt Raise,Shoulders,6.0,8,,,,""
2017-01-28,Pull Up,Back,0.0,4,,,,""
2017-01-28,Pull Up,Back,0.0,2,,,,""
2017-01-28,Pull Up,Back,0.0,2,,,,""
2017-01-28,Barbell Overhead Press,Shoulders,20.0,5,,,,""
2017-01-28,Barbell Overhead Press,Shoulders,40.0,5,,,,""
2017-01-28,Barbell Overhead Press,Shoulders,45.0,5,,,,""
2017-01-28,Barbell Overhead Press,Shoulders,50.0,5,,,,""
2017-01-28,Barbell Overhead Press,Shoulders,55.0,1,,,,""
2017-01-28,Barbell Push Press,Shoulders,55.0,3,,,,""
2017-01-28,Barbell Push Press,Shoulders,60.0,3,,,,""
2017-01-28,Barbell Push Press,Shoulders,65.0,1,,,,""
2017-01-28,Rope Triceps Pushdown,Triceps,15.0,15,,,,""
2017-01-28,Rope Triceps Pushdown,Triceps,20.0,10,,,,""
2017-01-28,Rope Triceps Pushdown,Triceps,25.0,7,,,,""
2017-02-03,Seated Machine Fly,Chest,40.0,15,,,,""
2017-02-03,Seated Machine Fly,Chest,54.0,15,,,,""
2017-02-03,Seated Machine Fly,Chest,61.0,12,,,,""
2017-02-03,Rear Delt Machine Fly,Shoulders,26.0,15,,,,""
2017-02-03,Rear Delt Machine Fly,Shoulders,33.0,10,,,,""
2017-02-03,Rear Delt Machine Fly,Shoulders,26.0,12,,,,""
2017-02-03,Flat Barbell Bench Press,Chest,20.0,10,,,,""
2017-02-03,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-02-03,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2017-02-03,Flat Barbell Bench Press,Chest,75.0,3,,,,""
2017-02-03,Flat Barbell Bench Press,Chest,75.0,1,,,,""
2017-02-03,One-Arm Thick Dumbbell Push Press,Shoulders,22.0,3,,,,""
2017-02-03,One-Arm Thick Dumbbell Push Press,Shoulders,24.0,2,,,,""
2017-02-03,One-Arm Thick Dumbbell Push Press,Shoulders,26.0,1,,,,""
2017-02-03,Barbell Deadlift,Back,70.0,5,,,,""
2017-02-03,Barbell Deadlift,Back,120.0,5,,,,""
2017-02-03,Barbell Deadlift,Back,150.0,2,,,,""
2017-02-03,Barbell Deadlift,Back,170.0,3,,,,""
2017-02-03,Barbell Deadlift,Back,190.0,1,,,,""
2017-02-03,Barbell Deadlift,Back,200.0,1,,,,""
2017-02-03,Snatch Grip Barbell Hang High Pull,Shoulders,40.0,5,,,,""
2017-02-03,Snatch Grip Barbell Hang High Pull,Shoulders,40.0,5,,,,""
2017-02-03,Snatch Grip Barbell Hang High Pull,Shoulders,50.0,3,,,,""
2017-02-03,Snatch Grip Barbell Hang High Pull,Shoulders,50.0,3,,,,""
2017-02-03,Barbell Hang Clean,Back,50.0,1,,,,""
2017-02-03,Barbell Hang Clean,Back,40.0,1,,,,""
2017-02-03,Barbell Hang Clean,Back,40.0,1,,,,""
2017-02-03,Snatch-Grip Barbell Push Press,Shoulders,40.0,5,,,,""
2017-02-03,Snatch-Grip Barbell Push Press,Shoulders,40.0,3,,,,""
2017-02-03,Snatch-Grip Barbell Push Press,Shoulders,40.0,3,,,,""
2017-02-03,Barbell Overhead Press,Shoulders,40.0,5,,,,""
2017-02-03,Barbell Overhead Press,Shoulders,50.0,3,,,,""
2017-02-03,Barbell Overhead Press,Shoulders,55.0,3,,,,""
2017-02-03,Barbell Curl,Biceps,20.0,10,,,,""
2017-02-03,Barbell Curl,Biceps,30.0,5,,,,""
2017-02-03,Barbell Curl,Biceps,40.0,1,,,,""
2017-02-03,Machine Preacher Curl,Biceps,21.8,10,,,,""
2017-02-03,Machine Preacher Curl,Biceps,26.8,10,,,,""
2017-02-03,Machine Preacher Curl,Biceps,29.3,10,,,,""
2017-02-03,Dumbbell Standing Lateral Raise,Shoulders,8.0,5,,,,""
2017-02-03,Dumbbell Standing Lateral Raise,Shoulders,6.0,5,,,,""
2017-02-03,Front Dumbbell Raise,Shoulders,8.0,5,,,,""
2017-02-03,Front Dumbbell Raise,Shoulders,6.0,5,,,,""
2017-02-03,Dumbbell Bent-Over Rear Delt Raise,Shoulders,8.0,5,,,,""
2017-02-03,Dumbbell Bent-Over Rear Delt Raise,Shoulders,6.0,5,,,,""
2017-02-05,Barbell High Bar Squat,Legs,40.0,5,,,,""
2017-02-05,Barbell High Bar Squat,Legs,60.0,5,,,,""
2017-02-05,Barbell High Bar Squat,Legs,80.0,5,,,,""
2017-02-05,Barbell High Bar Squat,Legs,100.0,5,,,,""
2017-02-05,Barbell High Bar Squat,Legs,110.0,5,,,,""
2017-02-05,Barbell High Bar Squat,Legs,120.0,2,,,,""
2017-02-05,Barbell High Bar Squat,Legs,110.0,3,,,,""
2017-02-05,Barbell Front Squat,Legs,60.0,5,,,,""
2017-02-05,Barbell Front Squat,Legs,70.0,5,,,,""
2017-02-05,Barbell Front Squat,Legs,70.0,4,,,,""
2017-02-05,Barbell Pendlay Row,Back,60.0,5,,,,""
2017-02-05,Barbell Pendlay Row,Back,70.0,5,,,,""
2017-02-05,Barbell Pendlay Row,Back,75.0,5,,,,""
2017-02-05,Barbell Pendlay Row,Back,77.5,5,,,,""
2017-02-05,Barbell Pendlay Row,Back,80.0,5,,,,""
2017-02-05,Barbell Pendlay Row,Back,85.0,5,,,,""
2017-02-05,Snatch-Grip Barbell Deadlift,Back,85.0,5,,,,""
2017-02-05,Snatch-Grip Barbell Deadlift,Back,90.0,5,,,,""
2017-02-05,Snatch-Grip Barbell Deadlift,Back,95.0,3,,,,""
2017-02-05,Barbell Curl,Biceps,30.0,10,,,,""
2017-02-05,Barbell Curl,Biceps,35.0,5,,,,""
2017-02-05,Machine Preacher Curl,Biceps,26.8,15,,,,""
2017-02-05,Machine Preacher Curl,Biceps,29.3,10,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,20.0,10,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,40.0,10,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,45.0,10,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,47.5,5,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,50.0,5,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,55.0,5,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,60.0,3,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,65.0,1,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,40.0,10,,,,""
2017-02-07,Barbell Overhead Press,Shoulders,40.0,9,,,,""
2017-02-07,Snatch-Grip Barbell High Pull Off Blocks,Back,40.0,5,,,,""
2017-02-07,Snatch-Grip Barbell High Pull Off Blocks,Back,45.0,5,,,,""
2017-02-07,Snatch-Grip Barbell High Pull Off Blocks,Back,50.0,5,,,,""
2017-02-07,Snatch-Grip Barbell High Pull Off Blocks,Back,55.0,5,,,,""
2017-02-07,Snatch-Grip Barbell High Pull Off Blocks,Back,60.0,3,,,,""
2017-02-07,Snatch-Grip Barbell High Pull Off Blocks,Back,65.0,3,,,,""
2017-02-07,Barbell Curl,Biceps,20.0,10,,,,""
2017-02-07,Barbell Curl,Biceps,25.0,10,,,,""
2017-02-07,Barbell Curl,Biceps,30.0,10,,,,""
2017-02-07,Barbell Curl,Biceps,32.5,6,,,,""
2017-02-07,Barbell Curl,Biceps,37.5,5,,,,""
2017-02-07,Snatch Grip Barbell Block Deadlift,Back,60.0,5,,,,""
2017-02-07,Snatch Grip Barbell Block Deadlift,Back,70.0,10,,,,""
2017-02-07,Snatch Grip Barbell Block Deadlift,Back,75.0,5,,,,""
2017-02-07,Barbell Pendlay Row,Back,70.0,5,,,,""
2017-02-07,Barbell Pendlay Row,Back,75.0,5,,,,""
2017-02-07,Barbell Pendlay Row,Back,80.0,5,,,,""
2017-02-07,Barbell Pendlay Row,Back,85.0,5,,,,""
2017-02-07,Machine Preacher Curl,Biceps,31.8,10,,,,""
2017-02-07,Machine Preacher Curl,Biceps,31.8,10,,,,""
2017-02-07,Seated Machine Fly,Chest,54.0,15,,,,""
2017-02-07,Seated Machine Fly,Chest,61.0,12,,,,""
2017-02-07,Seated Machine Fly,Chest,68.0,10,,,,""
2017-02-07,Cable High To Low Crossover,Chest,15.0,5,,,,""
2017-02-07,Cable High To Low Crossover,Chest,10.0,12,,,,""
2017-02-07,Cable High To Low Crossover,Chest,10.0,12,,,,""
