"Date","Exercise","Category","Weight (kgs)","Reps","Distance","Distance Unit","Time"
2015-04-04,Cable Face Pull,Shoulders,22.5,12,,,
2015-04-04,Cable Face Pull,Shoulders,22.5,12,,,
2015-04-04,Overhead Press,Shoulders,40.0,5,,,
2015-04-04,Overhead Press,Shoulders,50.0,5,,,
2015-04-04,Overhead Press,Shoulders,55.0,3,,,
2015-04-04,Overhead Press,Shoulders,60.0,2,,,
2015-04-04,Cable Crossover Lateral Raise,Shoulders,7.5,12,,,
2015-04-04,Cable Crossover Lateral Raise,Shoulders,10.0,12,,,
2015-04-04,Cable Crossover Lateral Raise,Shoulders,7.5,8,,,
2015-04-04,One-Arm Cable Front Raise,Shoulders,7.5,5,,,
2015-04-04,Bent-Over Cable Rear Delt Raise,Shoulders,5.0,8,,,
2015-04-04,One-Arm Cable Front Raise,Shoulders,5.0,8,,,
2015-04-04,One-Arm Cable Front Raise,Shoulders,5.0,8,,,
2015-04-04,Bent-Over Cable Rear Delt Raise,Shoulders,5.0,8,,,
2015-04-04,Bent-Over Cable Rear Delt Raise,Shoulders,5.0,8,,,
2015-04-04,Cable Overhead Triceps Extension,Triceps,15.0,12,,,
2015-04-04,Cable Overhead Triceps Extension,Triceps,17.5,12,,,
2015-04-04,Cable Overhead Triceps Extension,Triceps,20.0,12,,,
2015-04-04,One-Arm Rope Triceps Pushdown,Triceps,20.0,12,,,
2015-04-04,One-Arm Rope Triceps Pushdown,Triceps,17.5,12,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,45.0,6,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,40.0,4,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,35.0,5,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,30.0,5,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,25.0,5,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,22.5,5,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,20.0,5,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,17.5,5,,,
2015-04-04,Kneeling Rope Pushdown,Triceps,15.0,5,,,
2015-04-04,Cable Reverse Curl,Biceps,12.5,12,,,
2015-04-04,Cable Reverse Curl,Biceps,12.5,12,,,
2015-04-04,Cable Reverse Curl,Biceps,12.5,12,,,
2015-04-04,Pinwheel Curl,Biceps,7.0,12,,,
2015-04-04,Pinwheel Curl,Biceps,7.0,12,,,
2015-04-04,Alternating Hammer Curl,Biceps,10.0,6,,,
2015-04-04,Alternating Hammer Curl,Biceps,9.0,6,,,
2015-04-04,Alternating Hammer Curl,Biceps,8.0,6,,,
2015-04-04,Alternating Hammer Curl,Biceps,7.0,6,,,
2015-04-04,Isolateral Shoulder Press Machine,Shoulders,20.0,12,,,
2015-04-04,Isolateral Shoulder Press Machine,Shoulders,20.0,8,,,
2015-04-08,Incline Barbell Bench Press,Chest,40.0,10,,,
2015-04-08,Incline Barbell Bench Press,Chest,60.0,5,,,
2015-04-08,Incline Barbell Bench Press,Chest,60.0,5,,,
2015-04-08,Incline Barbell Bench Press,Chest,60.0,5,,,
2015-04-08,Cable Face Pull,Shoulders,22.5,12,,,
2015-04-08,Cable Face Pull,Shoulders,25.0,12,,,
2015-04-08,Cable Face Pull,Shoulders,25.0,12,,,
2015-04-08,V-Bar Lat Pulldown,Back,60.0,5,,,
2015-04-08,V-Bar Lat Pulldown,Back,70.0,5,,,
2015-04-08,V-Bar Lat Pulldown,Back,75.0,5,,,
2015-04-08,V-Bar Lat Pulldown,Back,80.0,3,,,
2015-04-08,Incline Dumbbell Bench Press,Chest,20.0,12,,,
2015-04-08,Incline Dumbbell Bench Press,Chest,20.0,12,,,
2015-04-08,Incline Dumbbell Bench Press,Chest,20.0,12,,,
2015-04-08,Straight-Arm Cable Pushdown,Back,30.0,12,,,
2015-04-08,Straight-Arm Cable Pushdown,Back,45.0,12,,,
2015-04-08,Straight-Arm Cable Pushdown,Back,45.0,12,,,
2015-04-08,Nautilus Nitro Plus Pec Fly,Chest,30.0,12,,,
2015-04-08,Nautilus Nitro Plus Pec Fly,Chest,36.0,12,,,
2015-04-08,Nautilus Nitro Plus Pec Fly,Chest,43.0,8,,,
2015-04-08,Wide-Grip Seated Cable Row,Back,35.0,12,,,
2015-04-08,Wide-Grip Seated Cable Row,Back,45.0,12,,,
2015-04-08,Wide-Grip Seated Cable Row,Back,45.0,12,,,
2015-04-08,Kneeling Rope Pushdown,Triceps,45.0,15,,,
2015-04-08,Kneeling Rope Pushdown,Triceps,40.0,10,,,
2015-04-08,Kneeling Rope Pushdown,Triceps,35.0,10,,,
2015-04-08,Pinwheel Curl,Biceps,10.0,12,,,
2015-04-08,Pinwheel Curl,Biceps,12.5,10,,,
2015-04-08,Alternating Hammer Curl,Biceps,15.0,6,,,
2015-04-08,Alternating Hammer Curl,Biceps,15.0,5,,,
2015-04-11,Seated Dumbbell Press,Shoulders,17.5,5,,,
2015-04-11,Seated Dumbbell Press,Shoulders,22.5,5,,,
2015-04-11,Seated Dumbbell Press,Shoulders,25.0,5,,,
2015-04-11,Seated Dumbbell Press,Shoulders,27.5,5,,,
2015-04-11,Seated Arnold Dumbbell Press,Shoulders,12.5,12,,,
2015-04-11,Seated Arnold Dumbbell Press,Shoulders,12.5,10,,,
2015-04-11,Seated Arnold Dumbbell Press,Shoulders,12.5,8,,,
2015-04-11,Cable Face Pull,Shoulders,20.0,12,,,
2015-04-11,Cable Face Pull,Shoulders,22.5,12,,,
2015-04-11,Cable Face Pull,Shoulders,30.0,10,,,
2015-04-11,One-Arm Cable Front Raise,Shoulders,5.0,12,,,
2015-04-11,One-Arm Cable Front Raise,Shoulders,7.5,8,,,
2015-04-11,Cable Overhead Triceps Extension,Triceps,17.5,12,,,
2015-04-11,Cable Overhead Triceps Extension,Triceps,22.5,12,,,
2015-04-11,Standing One-Arm Cable Rear Delt Fly,Shoulders,10.0,12,,,
2015-04-11,Standing One-Arm Cable Rear Delt Fly,Shoulders,10.0,12,,,
2015-04-11,Cable Crossover Lateral Raise,Shoulders,12.0,8,,,
2015-04-11,Cable Crossover Lateral Raise,Shoulders,10.0,6,,,
2015-04-11,Cable Crossover,Chest,15.0,12,,,
2015-04-11,Cable Crossover,Chest,22.5,12,,,
2015-04-11,Alternating Hammer Curl,Biceps,15.0,5,,,
2015-04-11,Alternating Hammer Curl,Biceps,17.5,5,,,
2015-04-11,Alternating Hammer Curl,Biceps,15.0,5,,,
2015-04-11,Alternating Hammer Curl,Biceps,12.5,5,,,
2015-04-11,Alternating Hammer Curl,Biceps,10.0,5,,,
2015-04-11,Alternating Hammer Curl,Biceps,5.0,5,,,
2015-04-11,Cable Reverse Curl,Biceps,30.0,10,,,
2015-04-11,Cable Reverse Curl,Biceps,25.0,8,,,
2015-04-11,Cable Reverse Curl,Biceps,22.5,6,,,
2015-04-11,Cable Reverse Curl,Biceps,20.0,4,,,
2015-04-11,Cybex Seated Overhead Press,Shoulders,40.5,10,,,
2015-04-11,Cybex Seated Overhead Press,Shoulders,31.5,8,,,
2015-04-11,Cybex Seated Overhead Press,Shoulders,22.5,6,,,
2015-04-17,Seated Dumbbell Press,Shoulders,15.0,12,,,
2015-04-17,Seated Dumbbell Press,Shoulders,20.0,10,,,
2015-04-17,Seated Dumbbell Press,Shoulders,22.5,8,,,
2015-04-17,Seated Dumbbell Press,Shoulders,25.0,3,,,
2015-04-17,Bent-Over Cable Rear Delt Raise,Shoulders,5.0,12,,,
2015-04-17,Bent-Over Cable Rear Delt Raise,Shoulders,10.0,8,,,
2015-04-17,Cable Crossover Lateral Raise,Shoulders,10.0,8,,,
2015-04-17,Lateral Dumbbell Raise,Shoulders,7.5,5,,,
2015-04-17,Lateral Dumbbell Raise,Shoulders,5.0,8,,,
2015-04-17,Front Plate Raise,Shoulders,5.0,12,,,
2015-04-17,Front Plate Raise,Shoulders,15.0,5,,,
2015-04-17,Barbell Rear Delt Row,Back,20.0,12,,,
2015-04-17,Barbell Rear Delt Row,Back,40.0,12,,,
2015-04-17,Barbell Rear Delt Row,Back,40.0,12,,,
2015-04-17,V-Bar Lat Pulldown,Back,45.0,12,,,
2015-04-17,V-Bar Lat Pulldown,Back,55.0,12,,,
2015-04-17,Seated Cable Row,Back,50.0,12,,,
2015-04-17,Seated Cable Row,Back,60.0,5,,,
2015-04-17,Cable Face Pull,Shoulders,22.5,12,,,
2015-04-17,Cable Face Pull,Shoulders,35.0,8,,,
2015-04-19,Incline Barbell Bench Press,Chest,20.0,12,,,
2015-04-19,Incline Barbell Bench Press,Chest,50.0,12,,,
2015-04-19,Incline Barbell Bench Press,Chest,60.0,12,,,
2015-04-19,Incline Barbell Bench Press,Chest,65.0,12,,,
2015-04-19,Wide-Grip Lat Pulldown,Back,35.0,12,,,
2015-04-19,Wide-Grip Lat Pulldown,Back,45.0,12,,,
2015-04-19,Wide-Grip Lat Pulldown,Back,55.0,10,,,
2015-04-19,Wide-Grip Lat Pulldown,Back,60.0,5,,,
2015-04-19,Flat Dumbbell Bench Press,Chest,17.5,12,,,
2015-04-19,Flat Dumbbell Bench Press,Chest,17.5,12,,,
2015-04-19,Flat Dumbbell Bench Press,Chest,17.5,12,,,
2015-04-19,Seated Cable Row,Back,50.0,12,,,
2015-04-19,Seated Cable Row,Back,60.0,8,,,
2015-04-19,Seated Cable Row,Back,65.0,8,,,
2015-04-19,Seated Cable Face Pull,Back,25.0,8,,,
2015-04-19,Seated Cable Face Pull,Back,25.0,8,,,
2015-04-19,Seated Cable Face Pull,Back,20.0,8,,,
2015-04-19,Nautilus Nitro Plus Pec Fly,Chest,36.0,12,,,
2015-04-19,Nautilus Nitro Plus Pec Fly,Chest,43.0,12,,,
2015-04-19,Nautilus Nitro Plus Pec Fly,Chest,36.0,8,,,
2015-04-19,Kroc Row,Back,22.5,15,,,
2015-04-19,Underhand Cable Triceps Pushdown,Triceps,17.5,12,,,
2015-04-19,Underhand Cable Triceps Pushdown,Triceps,25.0,12,,,
2015-04-19,Underhand Cable Triceps Pushdown,Triceps,35.0,12,,,
2015-04-19,One-Arm Cable Overhead Extension,Triceps,12.5,12,,,
2015-04-19,One-Arm Cable Overhead Extension,Triceps,17.5,10,,,
2015-04-19,One-Arm Cable Overhead Extension,Triceps,17.5,8,,,
2015-04-19,Pinwheel Curl,Biceps,10.0,12,,,
2015-04-19,Pinwheel Curl,Biceps,10.0,12,,,
2015-04-19,Underhand Cable Skullcrushers,Triceps,17.5,12,,,
2015-04-19,Underhand Cable Skullcrushers,Triceps,22.5,12,,,
2015-04-19,EZ-Bar Preacher Curl,Biceps,17.5,12,,,
2015-04-19,Cybex Chest Press,Chest,40.5,12,,,
2015-04-19,Cybex Chest Press,Chest,36.0,10,,,
2015-04-19,Cybex Chest Press,Chest,31.5,8,,,
2015-04-23,Incline Barbell Bench Press,Chest,20.0,12,,,
2015-04-23,Incline Barbell Bench Press,Chest,60.0,10,,,
2015-04-23,Incline Barbell Bench Press,Chest,60.0,8,,,
2015-04-23,Incline Barbell Bench Press,Chest,60.0,8,,,
2015-04-23,Incline Barbell Bench Press,Chest,60.0,6,,,
2015-04-23,Wide-Grip Lat Pulldown,Back,45.0,12,,,
2015-04-23,Wide-Grip Lat Pulldown,Back,45.0,12,,,
2015-04-23,Wide-Grip Lat Pulldown,Back,50.0,12,,,
2015-04-23,Flat Dumbbell Bench Press,Chest,20.0,12,,,
2015-04-23,Flat Dumbbell Bench Press,Chest,22.5,12,,,
2015-04-23,Flat Dumbbell Bench Press,Chest,25.0,8,,,
2015-04-23,Flat Dumbbell Bench Press,Chest,27.5,6,,,
2015-04-23,Underhand Seated Cable Row,Back,40.0,12,,,
2015-04-23,Underhand Seated Cable Row,Back,50.0,12,,,
2015-04-23,Underhand Seated Cable Row,Back,50.0,12,,,
2015-04-23,Distanced One-Arm Rope Triceps Pushdown,Triceps,17.5,12,,,
2015-04-23,Distanced One-Arm Rope Triceps Pushdown,Triceps,22.5,12,,,
2015-04-23,One-Arm Cable Hammer Curl,Biceps,10.0,12,,,
2015-04-23,One-Arm Cable Hammer Curl,Biceps,15.0,12,,,
2015-04-23,One-Arm Cable Overhead Extension,Triceps,15.0,12,,,
2015-04-23,One-Arm Cable Overhead Extension,Triceps,20.0,12,,,
2015-04-23,Pinwheel Curl,Biceps,12.5,8,,,
2015-04-23,Dumbbell Concentration Curl,Biceps,12.5,8,,,
2015-04-23,Pinwheel Curl,Biceps,12.5,8,,,
2015-04-23,Smith Machine Close Grip Bench Press,Triceps,30.0,12,,,
2015-04-23,Smith Machine Close Grip Bench Press,Triceps,30.0,12,,,
2015-04-23,Behind The Back Smith Machine Shrug,Shoulders,30.0,12,,,
2015-04-23,Smith Machine Shrug,Shoulders,30.0,12,,,
2015-04-23,Smith Machine Shrug,Shoulders,50.0,12,,,
2015-04-23,Behind The Back Smith Machine Shrug,Shoulders,50.0,12,,,
2015-04-23,T-Bar Row,Back,25.0,12,,,
2015-04-23,T-Bar Row,Back,40.0,8,,,
2015-04-25,Seated Dumbbell Press,Shoulders,17.5,5,,,
2015-04-25,Seated Dumbbell Press,Shoulders,22.5,5,,,
2015-04-25,Seated Dumbbell Press,Shoulders,25.0,5,,,
2015-04-25,Seated Dumbbell Press,Shoulders,27.5,3,,,
2015-04-25,Underhand Seated Cable Row,Back,50.0,12,,,
2015-04-25,Underhand Seated Cable Row,Back,60.0,12,,,
2015-04-25,Underhand Seated Cable Row,Back,65.0,8,,,
2015-04-25,Underhand Lat Pulldown,Back,45.0,12,,,
2015-04-25,Underhand Lat Pulldown,Back,55.0,8,,,
2015-04-25,Underhand Lat Pulldown,Back,65.0,5,,,
2015-04-25,Cable Shoulder External Rotation,Shoulders,7.5,12,,,
2015-04-25,Cable Shoulder External Rotation,Shoulders,15.0,5,,,
2015-04-25,Standing One-Arm Cable Rear Delt Fly,Shoulders,7.5,12,,,
2015-04-25,Standing One-Arm Cable Rear Delt Fly,Shoulders,7.5,12,,,
2015-04-25,Front Dumbbell Raise,Shoulders,4.0,12,,,
2015-04-25,Front Dumbbell Raise,Shoulders,4.0,12,,,
2015-04-25,Lateral Dumbbell Raise,Shoulders,4.0,12,,,
2015-04-25,Lateral Dumbbell Raise,Shoulders,5.0,12,,,
2015-04-25,Bent-Over Cable Rear Delt Raise,Shoulders,7.5,8,,,
2015-04-25,Lateral Machine Raise,Shoulders,16.0,12,,,
2015-04-25,Lateral Machine Raise,Shoulders,23.0,12,,,
2015-04-25,Cable Overhead Triceps Extension,Triceps,20.0,12,,,
2015-04-25,Cable Overhead Triceps Extension,Triceps,25.0,12,,,
2015-04-25,Cable Overhead Triceps Extension,Triceps,30.0,12,,,
2015-04-25,Triceps Pushdown,Triceps,30.0,12,,,
2015-04-25,Triceps Pushdown,Triceps,50.0,12,,,
2015-04-25,Triceps Pushdown,Triceps,65.0,8,,,
2015-04-25,Cable Curl,Biceps,15.0,12,,,
2015-04-25,Cable Curl,Biceps,22.5,12,,,
2015-04-25,Cable Curl,Biceps,30.0,12,,,
2015-04-25,Cable Curl,Biceps,35.0,8,,,
